id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RHOQ	17	0.77419	0.97379	1.0	18034	4	0.39507	0.0038705	0.021468	0.280307	1627	9	0.39507
HEATR5B	16	0.77419	0.97089	1.0	18035	3	0.10849	0.69516	0.88339	1.0	17146	5	0.10849
ERI2	18	0.77419	0.97703	1.0	18036	4	0.22154	0.067097	0.20661	0.72507	6103	8	0.22154
OR13A1	18	0.7743	0.97703	1.0	18037	5	0.30507	0.057993	0.18526	0.692227	5735	9	0.30507
GINM1	18	0.77438	0.97703	1.0	18038	5	0.048141	0.14529	0.36749	0.910404	8640	7	0.048141
DEK	14	0.7744	0.96549	1.0	18039	3	0.55633	0.037845	0.12513	0.592379	4686	8	0.55633
RAB18	17	0.77449	0.97391	1.0	18040	2	0.25003	0.09387	0.2652	0.810841	7069	8	0.25003
MBP	18	0.77449	0.97703	1.0	18041	5	0.070901	0.60199	0.84406	1.0	16107	5	0.070901
BBS4	18	0.77456	0.97708	1.0	18042	3	0.33488	0.11274	0.30166	0.840422	7709	10	0.33488
hsa-mir-1827	12	0.77467	0.95436	1.0	18043	2	0.31606	0.025963	0.090394	0.511849	3923	5	0.31606
MAP3K14	17	0.77476	0.97394	1.0	18044	3	0.42089	0.056699	0.18036	0.687317	5687	9	0.42089
DEGS2	17	0.77502	0.97397	1.0	18045	2	0.03102	0.53056	0.79334	1.0	15187	6	0.03102
CRELD1	17	0.77512	0.974	1.0	18046	2	0.4166	0.041188	0.14498	0.63303	4882	10	0.4166
SLC9C2	18	0.77513	0.9772	1.0	18047	3	0.6591	0.0029781	0.018272	0.264358	1454	10	0.6591
FECH	17	0.77513	0.974	1.0	18048	4	0.53921	0.0032212	0.018647	0.267343	1508	10	0.53921
CLPP	18	0.77528	0.9772	1.0	18049	5	0.10274	0.339	0.63813	1.0	12565	7	0.10274
IZUMO2	18	0.77528	0.9772	1.0	18050	5	-0.14775	0.74288	0.91249	1.0	17673	6	-0.14775
OR6T1	18	0.77535	0.9772	1.0	18051	5	-0.15263	0.92624	0.9779	1.0	19542	4	-0.15263
MTM1	18	0.77543	0.9772	1.0	18052	4	0.11829	0.45402	0.74004	1.0	14217	7	0.11829
BHLHA15	18	0.77582	0.97724	1.0	18053	3	0.027479	0.087047	0.24654	0.777118	6840	7	0.027479
ETV3L	18	0.77583	0.97724	1.0	18054	4	0.11891	0.55661	0.81265	1.0	15529	6	0.11891
EIF2AK3	18	0.77585	0.97724	1.0	18055	5	0.10385	0.37325	0.66907	1.0	13102	8	0.10385
OR7G1	18	0.77601	0.9773	1.0	18056	3	0.20935	0.15656	0.38336	0.921986	8917	8	0.20935
hsa-mir-548f-4	8	0.77614	0.92342	1.0	18057	1	1.449	0.0002386	0.0035996	0.205101	518	6	1.449
TXNRD1	18	0.77617	0.9773	1.0	18058	3	0.94649	6.9264e-05	0.00037459	0.02629	306	13	0.94649
ZNF786	18	0.77617	0.9773	1.0	18059	5	0.18007	0.0020337	0.014452	0.243528	1227	8	0.18007
ANXA5	18	0.77622	0.97733	1.0	18060	2	0.74171	0.0033114	0.019797	0.271687	1531	12	0.74171
TRIM7	15	0.77628	0.96869	1.0	18061	4	0.2603	0.054794	0.16979	0.667669	5606	9	0.2603
MTERFD3	18	0.77638	0.97742	1.0	18062	4	0.387	0.082743	0.2355	0.760361	6687	10	0.387
MAP3K13	17	0.77652	0.9743	1.0	18063	2	0.16935	0.18321	0.43087	0.966436	9537	8	0.16935
UBQLNL	18	0.77658	0.97749	1.0	18064	4	0.19994	0.046968	0.16109	0.660106	5192	9	0.19994
NPIPL3	18	0.77662	0.97749	1.0	18065	3	0.90001	5.5363e-06	4.4056e-05	0.008608	107	13	0.90001
EPPK1	18	0.77676	0.97752	1.0	18066	4	0.36434	0.066343	0.20606	0.72507	6074	10	0.36434
ZNF527	18	0.77682	0.97752	1.0	18067	5	0.24164	0.01952	0.07383	0.457734	3463	10	0.24164
RAB39B	18	0.77702	0.97752	1.0	18068	2	0.3525	0.028232	0.10184	0.535168	4090	10	0.3525
FXYD2	12	0.77719	0.9549	1.0	18069	3	-0.077054	0.86004	0.9351	1.0	18828	3	-0.077054
PUS7L	18	0.77725	0.97755	1.0	18070	4	0.13883	0.18884	0.44009	0.977901	9667	9	0.13883
hsa-mir-551a	12	0.77726	0.9549	1.0	18071	2	0.27214	0.062653	0.18262	0.688853	5929	6	0.27214
TLR8	18	0.77726	0.97755	1.0	18072	3	0.44793	0.021853	0.080957	0.476557	3648	9	0.44793
ZNF280A	18	0.77745	0.97755	1.0	18073	4	0.66875	0.024855	0.094343	0.522612	3848	10	0.66875
CPNE3	18	0.77748	0.97755	1.0	18074	4	0.45524	0.0088493	0.037925	0.336692	2405	12	0.45524
FLOT2	18	0.77758	0.97755	1.0	18075	4	0.23578	0.073202	0.21822	0.739316	6341	10	0.23578
OPN1SW	18	0.77761	0.97755	1.0	18076	5	-0.013219	0.73967	0.91139	1.0	17631	6	-0.013219
OR6C2	18	0.77761	0.97755	1.0	18077	5	0.055593	0.45684	0.74189	1.0	14248	6	0.055593
MYH15	18	0.77778	0.97755	1.0	18078	5	0.33431	0.1363	0.35207	0.891719	8438	9	0.33431
ZBTB10	17	0.7778	0.97446	1.0	18079	3	0.38546	0.057574	0.18138	0.688853	5713	9	0.38546
PCDHGA2	6	0.77786	0.88252	1.0	18080	1	0.27559	0.21186	0.38523	0.923548	10197	3	0.27559
RPF1	15	0.77789	0.96893	1.0	18081	3	0.48691	0.0081291	0.034057	0.322777	2315	8	0.48691
hsa-mir-3119-2	12	0.77804	0.95501	1.0	18082	2	0.30588	0.10739	0.2676	0.813152	7501	5	0.30588
FBXO48	18	0.77811	0.97764	1.0	18083	5	0.18912	0.31819	0.61806	1.0	12230	6	0.18912
MTFMT	17	0.77812	0.97446	1.0	18084	4	0.1701	0.39432	0.68389	1.0	13391	6	0.1701
KNSTRN	17	0.77831	0.97446	1.0	18085	3	0.20313	0.15513	0.37707	0.920453	8876	8	0.20313
SPINK1	18	0.77833	0.97768	1.0	18086	5	0.6953	0.00020917	0.0069186	0.22619	488	11	0.6953
CEP76	18	0.77834	0.97768	1.0	18087	4	0.28126	0.05431	0.17902	0.68437	5584	11	0.28126
CARD18	18	0.77834	0.97768	1.0	18088	3	0.34767	0.069539	0.2108	0.728418	6194	10	0.34767
TENM1	18	0.77864	0.97768	1.0	18089	2	0.26715	0.15609	0.3831	0.921986	8906	8	0.26715
OCA2	18	0.77873	0.97768	1.0	18090	3	0.24986	0.18044	0.42001	0.954188	9487	8	0.24986
CDK19	18	0.77876	0.97768	1.0	18091	5	0.38691	0.019261	0.072809	0.453953	3436	12	0.38691
CPEB4	18	0.77882	0.97768	1.0	18092	3	0.18863	0.12201	0.32125	0.861071	8004	8	0.18863
POLM	18	0.77887	0.97773	1.0	18093	5	-0.047724	0.0001683	0.0067452	0.22619	448	6	-0.047724
UBE3A	16	0.7789	0.97177	1.0	18094	2	0.70565	0.0013081	0.010802	0.227775	1044	12	0.70565
ERBB2IP	18	0.77892	0.97773	1.0	18095	2	0.69458	0.018029	0.069133	0.4441	3338	11	0.69458
NBR1	18	0.77894	0.97773	1.0	18096	3	0.44712	0.04702	0.16114	0.660106	5195	11	0.44712
hsa-mir-2052	6	0.77899	0.88286	1.0	18097	1	1.3199	0.0080833	0.025116	0.293392	2305	4	1.3199
MAGEA9B	15	0.77903	0.96911	1.0	18098	2	0.41778	0.06819	0.20108	0.716302	6147	9	0.41778
hsa-mir-1302-8	12	0.77915	0.95575	1.0	18099	3	0.33806	0.020134	0.071788	0.450479	3518	5	0.33806
CADM1	18	0.77921	0.97773	1.0	18100	2	0.32016	0.073748	0.21954	0.741727	6357	9	0.32016
CCDC77	16	0.77929	0.9718	1.0	18101	2	0.66932	0.041405	0.14119	0.626834	4893	10	0.66932
HORMAD2	18	0.77931	0.97773	1.0	18102	4	0.89177	0.00095951	0.010103	0.22619	919	11	0.89177
TRPM7	18	0.77933	0.97773	1.0	18103	4	0.060181	0.1004	0.27872	0.820723	7283	7	0.060181
PLEK2	18	0.7796	0.97773	1.0	18104	5	-0.036776	0.6858	0.8845	1.0	17043	6	-0.036776
hsa-mir-3672	3	0.77968	0.83403	1.0	18105	0	0.48289	0.18828	0.28096	0.824094	9654	2	0.48289
hsa-mir-1248	12	0.77976	0.95588	1.0	18106	2	0.46548	0.0066338	0.027021	0.298418	2105	9	0.46548
C15orf62	18	0.7798	0.97773	1.0	18107	4	0.35579	1.3762e-05	8.7884e-05	0.011278	165	11	0.35579
FAH	18	0.77993	0.97773	1.0	18108	3	0.12621	0.34722	0.64642	1.0	12719	8	0.12621
RBP3	18	0.77996	0.97773	1.0	18109	2	0.15719	0.066563	0.20631	0.72507	6080	8	0.15719
KDM4A	18	0.78021	0.97776	1.0	18110	3	0.32129	0.03052	0.11181	0.563143	4229	11	0.32129
RNF128	17	0.78025	0.97471	1.0	18111	4	0.68835	0.00023928	0.0067333	0.22619	519	11	0.68835
TMEM256	18	0.78054	0.97778	1.0	18112	4	0.36483	0.0033234	0.019798	0.271687	1536	10	0.36483
CSK	18	0.78059	0.97778	1.0	18113	4	0.20197	0.17936	0.41847	0.952509	9461	9	0.20197
hsa-mir-1236	11	0.78061	0.95371	1.0	18114	2	0.46134	0.081656	0.21153	0.729208	6656	6	0.46134
C8orf34	17	0.78079	0.97471	1.0	18115	4	0.4928	0.011324	0.045057	0.360045	2693	11	0.4928
HSD17B3	16	0.78084	0.97205	1.0	18116	4	0.32857	0.11677	0.30581	0.844887	7840	7	0.32857
MAGOHB	18	0.78085	0.97778	1.0	18117	3	0.3793	0.042374	0.14667	0.633982	4945	10	0.3793
PCYT1B	18	0.78103	0.97783	1.0	18118	5	0.19337	0.46045	0.74635	1.0	14293	7	0.19337
CYP51A1	18	0.7811	0.97785	1.0	18119	1	0.40144	0.020821	0.077702	0.468869	3563	10	0.40144
LRRC27	18	0.78122	0.97785	1.0	18120	5	-0.037973	0.29645	0.59343	1.0	11839	6	-0.037973
LOXL3	18	0.78138	0.97785	1.0	18121	5	0.17477	0.4552	0.74087	1.0	14233	7	0.17477
hsa-mir-1244-1	2	0.78154	0.81823	1.0	18122	0	0.72895	0.14819	0.21822	0.739316	8716	1	0.72895
CCNT2	18	0.78188	0.97795	1.0	18123	5	0.14243	0.10863	0.29259	0.832715	7556	9	0.14243
CDC42SE2	18	0.7819	0.97795	1.0	18124	4	0.11775	0.3151	0.6136	1.0	12172	8	0.11775
MTFR1	18	0.78205	0.97795	1.0	18125	3	0.47403	0.0063525	0.029924	0.309321	2062	11	0.47403
ALX1	17	0.7823	0.97512	1.0	18126	4	0.35606	0.034198	0.12083	0.58307	4450	10	0.35606
ABCG2	17	0.7823	0.97512	1.0	18127	3	0.11495	0.41627	0.69959	1.0	13710	6	0.11495
KIF1B	18	0.78245	0.978	1.0	18128	4	0.50081	0.027991	0.10166	0.535168	4074	10	0.50081
FAM83E	18	0.78266	0.97804	1.0	18129	2	0.30447	0.015362	0.059374	0.411815	3089	12	0.30447
SERPINI1	18	0.78285	0.97812	1.0	18130	5	0.68023	0.0078364	0.034298	0.322864	2268	11	0.68023
RPL7	13	0.78288	0.96116	1.0	18131	2	0.38124	0.0020292	0.01238	0.234049	1223	7	0.38124
MCTP1	17	0.78306	0.97523	1.0	18132	4	0.6384	0.020076	0.074567	0.459984	3511	11	0.6384
ADH5	18	0.78326	0.97816	1.0	18133	4	0.32233	0.011008	0.044791	0.359093	2661	10	0.32233
NUF2	17	0.78327	0.97523	1.0	18134	3	0.9143	3.0657e-07	1.986e-05	0.006334	43	14	0.9143
LECT2	18	0.78341	0.9782	1.0	18135	5	0.21474	0.12505	0.32706	0.864081	8113	9	0.21474
PPP1R32	18	0.78344	0.9782	1.0	18136	2	0.8586	3.3755e-05	0.00020019	0.017577	242	12	0.8586
PNMA2	17	0.78346	0.97523	1.0	18137	4	0.20641	0.0015051	0.012199	0.233734	1098	7	0.20641
OR5L1	17	0.78358	0.97532	1.0	18138	3	0.48067	0.0041224	0.022121	0.284461	1673	11	0.48067
LDHC	18	0.78362	0.97826	1.0	18139	5	0.053764	0.056988	0.18339	0.689183	5700	8	0.053764
HSF2	16	0.78366	0.97262	1.0	18140	3	0.50279	0.0017288	0.012729	0.235111	1156	9	0.50279
RAB4A	17	0.78406	0.97538	1.0	18141	4	0.13269	0.059366	0.1846	0.692227	5792	6	0.13269
NUP205	18	0.78415	0.97833	1.0	18142	5	0.23869	0.1243	0.32622	0.863923	8089	9	0.23869
PTGES3L-AARSD1	17	0.78426	0.97541	1.0	18143	3	0.59562	0.00020595	0.0065676	0.22619	485	13	0.59562
hsa-mir-4536-2	9	0.78428	0.93362	1.0	18144	1	0.60683	0.015154	0.052449	0.386895	3075	5	0.60683
NKX1-2	18	0.78435	0.97835	1.0	18145	5	-0.054289	0.56198	0.81557	1.0	15595	6	-0.054289
TMC2	17	0.78445	0.97541	1.0	18146	4	0.18833	0.20789	0.4736	1.0	10112	7	0.18833
AMY1B	6	0.78448	0.88445	1.0	18147	1	0.2771	0.02065	0.058399	0.407631	3551	3	0.2771
GAP43	18	0.78461	0.97843	1.0	18148	4	0.16548	0.0080361	0.03555	0.329186	2299	9	0.16548
PLSCR4	18	0.78465	0.97843	1.0	18149	3	0.2043	0.09745	0.27501	0.818424	7183	10	0.2043
ACBD5	18	0.78472	0.97843	1.0	18150	5	0.23274	0.13978	0.35606	0.896436	8524	9	0.23274
DARS2	17	0.78487	0.97544	1.0	18151	1	0.82624	0.00024378	0.0067707	0.22619	522	12	0.82624
SLC25A11	18	0.78492	0.97843	1.0	18152	4	0.20622	0.12885	0.34067	0.88288	8225	10	0.20622
SCNN1G	18	0.78494	0.97843	1.0	18153	3	0.56483	0.0046245	0.025037	0.293392	1768	12	0.56483
POTEM	12	0.78524	0.9573	1.0	18154	3	0.21534	0.03986	0.12501	0.592005	4802	8	0.21534
hsa-mir-520e	12	0.78525	0.9573	1.0	18155	1	0.072641	0.5094	0.74311	1.0	14936	4	0.072641
ABHD17B	18	0.78531	0.97848	1.0	18156	5	0.055583	0.64373	0.86592	1.0	16603	5	0.055583
NPFFR2	18	0.78557	0.97852	1.0	18157	4	0.20877	0.035663	0.1259	0.594355	4542	9	0.20877
CD40LG	18	0.78562	0.97854	1.0	18158	2	0.31034	0.010326	0.042591	0.353516	2584	10	0.31034
NKRF	17	0.7857	0.97555	1.0	18159	4	0.013122	0.68822	0.8843	1.0	17068	6	0.013122
TM2D1	15	0.78576	0.97048	1.0	18160	2	0.43609	0.010597	0.040596	0.350536	2624	9	0.43609
CXorf64	16	0.78583	0.973	1.0	18161	2	0.24441	0.24184	0.51707	1.0	10840	7	0.24441
RAB3C	18	0.78584	0.9786	1.0	18162	5	0.040788	0.081	0.23246	0.755613	6630	6	0.040788
hsa-mir-875	12	0.78589	0.95742	1.0	18163	3	0.55141	0.016441	0.059739	0.412841	3196	6	0.55141
MFN1	18	0.78592	0.9786	1.0	18164	5	0.23288	0.10131	0.27967	0.822073	7306	9	0.23288
CPS1	18	0.78597	0.97865	1.0	18165	4	0.2111	0.2874	0.57985	1.0	11691	7	0.2111
OXCT1	18	0.78597	0.97865	1.0	18166	4	0.5186	0.00085062	0.0097058	0.22619	882	14	0.5186
GOLGA6B	11	0.78616	0.9545	1.0	18167	1	0.32217	0.00010976	0.0040625	0.22619	368	7	0.32217
GLYAT	18	0.78624	0.97878	1.0	18168	5	0.0023467	0.44358	0.7317	1.0	14081	7	0.0023467
RNF11	18	0.78628	0.97879	1.0	18169	2	0.33699	0.056235	0.18269	0.688853	5664	10	0.33699
RANBP2	12	0.7863	0.95742	1.0	18170	3	0.40596	0.010264	0.038789	0.340986	2576	8	0.40596
ST7	18	0.78638	0.97884	1.0	18171	4	0.17197	0.39957	0.69401	1.0	13477	7	0.17197
SIAH1	18	0.78654	0.97884	1.0	18172	5	0.20611	0.080282	0.2315	0.755613	6597	8	0.20611
CNBD1	18	0.78666	0.97887	1.0	18173	4	0.33614	0.16423	0.39697	0.935738	9099	9	0.33614
TOMM22	18	0.78666	0.97887	1.0	18174	3	0.088553	0.23609	0.51161	1.0	10716	8	0.088553
MXI1	18	0.78666	0.97887	1.0	18175	4	0.51498	0.0025081	0.016569	0.258333	1342	12	0.51498
ABCC3	18	0.78669	0.97887	1.0	18176	5	0.10204	0.45095	0.73764	1.0	14172	5	0.10204
CELF1	18	0.78684	0.97891	1.0	18177	3	0.43619	0.092247	0.26631	0.812358	7013	10	0.43619
GPR115	18	0.78685	0.97891	1.0	18178	5	0.20327	0.26737	0.56148	1.0	11350	8	0.20327
hsa-mir-1284	11	0.78708	0.95455	1.0	18179	2	1.0284	0.004112	0.017959	0.261241	1672	8	1.0284
hsa-mir-558	11	0.78708	0.95455	1.0	18180	2	0.33669	0.0018146	0.010384	0.22619	1178	5	0.33669
SEP15	17	0.7872	0.97565	1.0	18181	3	0.039704	0.45992	0.74367	1.0	14285	6	0.039704
hsa-mir-125a	12	0.78721	0.95765	1.0	18182	3	0.1478	0.23375	0.4761	1.0	10672	6	0.1478
YBX2	18	0.78722	0.97907	1.0	18183	3	0.51368	0.0037031	0.021092	0.278708	1596	13	0.51368
FAM177B	18	0.78722	0.97907	1.0	18184	3	0.56027	0.0067541	0.031217	0.313569	2122	9	0.56027
PIDD	18	0.78744	0.9791	1.0	18185	4	-0.0060448	0.67073	0.87783	1.0	16888	4	-0.0060448
WDSUB1	18	0.7877	0.97917	1.0	18186	4	0.34881	0.042021	0.1461	0.63303	4929	11	0.34881
PRCP	17	0.78771	0.97573	1.0	18187	2	0.52737	0.00010814	0.00051658	0.032207	367	13	0.52737
OR5R1	17	0.78771	0.97573	1.0	18188	2	0.56836	0.00063917	0.0083819	0.22619	779	13	0.56836
ISM1	18	0.78777	0.97917	1.0	18189	3	0.37556	0.063458	0.19779	0.711488	5955	10	0.37556
FNDC9	18	0.78793	0.97921	1.0	18190	3	0.44712	0.0058018	0.028382	0.303251	1976	10	0.44712
ERCC3	18	0.78826	0.97924	1.0	18191	3	0.12807	0.25734	0.54541	1.0	11182	8	0.12807
CLHC1	16	0.78854	0.9735	1.0	18192	3	0.19238	0.0020996	0.013999	0.24259	1244	7	0.19238
ZNF613	18	0.78858	0.97927	1.0	18193	1	0.29595	0.01604	0.061724	0.419492	3155	12	0.29595
GAGE2E	3	0.78885	0.84098	1.0	18194	0	0.011485	0.50961	0.5379	1.0	14942	1	0.011485
PIEZO1	18	0.78886	0.9793	1.0	18195	3	0.46228	0.0026995	0.017484	0.261241	1382	11	0.46228
AIF1L	16	0.78894	0.97355	1.0	18196	3	0.026354	0.02518	0.09072	0.512622	3874	5	0.026354
VGLL4	18	0.78896	0.9793	1.0	18197	2	0.25667	0.22985	0.50482	1.0	10583	9	0.25667
hsa-mir-942	12	0.78908	0.95814	1.0	18198	3	0.073755	0.60513	0.80747	1.0	16137	4	0.073755
TRPV3	18	0.7891	0.97932	1.0	18199	3	0.10567	0.060281	0.19228	0.704881	5839	8	0.10567
FLJ45513	17	0.78921	0.97595	1.0	18200	4	-0.020934	0.39416	0.68389	1.0	13389	7	-0.020934
TBC1D28	18	0.78921	0.97934	1.0	18201	3	0.50622	0.0090884	0.038589	0.339508	2430	12	0.50622
ZDHHC2	18	0.78938	0.97934	1.0	18202	1	0.49842	0.0052349	0.026657	0.296464	1889	12	0.49842
SCN1A	17	0.78938	0.97597	1.0	18203	3	0.73606	0.00037127	0.0073085	0.22619	625	10	0.73606
BRCC3	17	0.78942	0.97597	1.0	18204	4	0.54255	0.010114	0.041746	0.352293	2552	10	0.54255
CLC	18	0.78943	0.97936	1.0	18205	2	0.24276	0.034382	0.12239	0.585776	4461	8	0.24276
STARD10	18	0.78955	0.97939	1.0	18206	4	-0.052785	0.74689	0.91389	1.0	17718	6	-0.052785
NOTCH2	16	0.78966	0.97371	1.0	18207	3	0.022844	0.39884	0.67999	1.0	13464	6	0.022844
hsa-mir-1262	12	0.78989	0.95814	1.0	18208	2	0.4282	0.11545	0.28698	0.828659	7796	6	0.4282
hsa-mir-6505	12	0.79004	0.95823	1.0	18209	2	0.27473	0.103	0.25797	0.799333	7362	6	0.27473
ABHD11	18	0.79009	0.9795	1.0	18210	4	0.10301	0.61626	0.85166	1.0	16296	6	0.10301
ERVW-1	18	0.79023	0.97953	1.0	18211	4	0.13091	0.23399	0.50898	1.0	10675	9	0.13091
SLC25A21	18	0.7903	0.97953	1.0	18212	3	0.16269	0.21138	0.48061	1.0	10185	7	0.16269
CHSY1	18	0.79035	0.97953	1.0	18213	2	0.79691	2.7319e-05	0.0001623	0.015506	223	14	0.79691
LYZL6	18	0.79041	0.97953	1.0	18214	3	0.22745	0.16691	0.40481	0.945849	9163	9	0.22745
hsa-mir-101-1	12	0.79059	0.95838	1.0	18215	2	0.11437	0.30079	0.55806	1.0	11914	3	0.11437
hsa-mir-3942	9	0.79064	0.9356	1.0	18216	1	0.5409	0.014263	0.047803	0.372645	2985	7	0.5409
hsa-mir-4756	10	0.79097	0.94544	1.0	18217	1	0.79298	0.022844	0.077644	0.468759	3716	7	0.79298
TATDN3	18	0.7913	0.97959	1.0	18218	2	0.73162	0.00034341	0.007571	0.22619	605	13	0.73162
MARCH5	15	0.79134	0.97195	1.0	18219	2	0.23147	0.18358	0.42896	0.963866	9548	8	0.23147
C2orf73	18	0.79135	0.97959	1.0	18220	4	0.00096894	0.42232	0.71298	1.0	13795	5	0.00096894
TIA1	17	0.79151	0.97627	1.0	18221	4	0.64385	0.0054205	0.026081	0.295309	1909	11	0.64385
HMGA2	18	0.7918	0.97966	1.0	18222	4	0.36128	0.019069	0.072352	0.452061	3424	12	0.36128
OR52J3	17	0.7918	0.97636	1.0	18223	4	0.12985	0.10006	0.27473	0.818424	7268	8	0.12985
LCN9	18	0.79192	0.97966	1.0	18224	3	0.5172	0.011024	0.044791	0.359093	2664	11	0.5172
MAK16	17	0.79208	0.97641	1.0	18225	4	-0.068245	0.050169	0.16354	0.661939	5379	7	-0.068245
PRPS1L1	18	0.79224	0.97968	1.0	18226	4	0.37724	0.0055757	0.027813	0.30231	1937	12	0.37724
C11orf80	17	0.79252	0.97646	1.0	18227	4	0.33882	0.038369	0.13588	0.617424	4720	10	0.33882
NLGN3	15	0.79257	0.97215	1.0	18228	4	0.13116	0.45025	0.72259	1.0	14164	6	0.13116
NBPF4	3	0.7926	0.84278	1.0	18229	0	0.084904	0.34583	0.44981	0.984265	12685	1	0.084904
PIGC	18	0.79263	0.97975	1.0	18230	4	0.25762	0.01013	0.041973	0.352678	2553	9	0.25762
UBTF	18	0.7927	0.97975	1.0	18231	1	0.41743	0.071909	0.21538	0.735463	6291	10	0.41743
NFRKB	18	0.79285	0.97979	1.0	18232	4	0.26469	0.11221	0.30068	0.840422	7687	10	0.26469
ABLIM1	18	0.79326	0.97979	1.0	18233	4	0.061615	0.25503	0.53973	1.0	11129	6	0.061615
TXNDC15	18	0.79331	0.97979	1.0	18234	4	-0.021184	0.035266	0.12494	0.592005	4521	8	-0.021184
BMP8B	15	0.7935	0.97232	1.0	18235	4	0.13551	0.34739	0.62647	1.0	12723	7	0.13551
GIT2	18	0.79359	0.97979	1.0	18236	3	0.12471	0.38981	0.6852	1.0	13334	7	0.12471
CEACAM20	18	0.79379	0.97979	1.0	18237	4	0.031898	0.097159	0.27467	0.818424	7175	8	0.031898
EPB41L2	17	0.79383	0.97671	1.0	18238	2	0.77579	0.0026665	0.017011	0.261241	1374	9	0.77579
TM9SF2	18	0.79384	0.97979	1.0	18239	3	0.75486	6.1925e-05	0.00034537	0.025685	289	14	0.75486
YTHDF3	18	0.79388	0.97979	1.0	18240	3	0.47367	0.003921	0.022236	0.284461	1636	12	0.47367
TSPAN17	18	0.79389	0.97979	1.0	18241	4	0.27754	0.053119	0.17516	0.674987	5532	11	0.27754
ITGAL	17	0.79427	0.97678	1.0	18242	3	0.33755	0.10238	0.28016	0.822611	7340	9	0.33755
TMEM57	18	0.79431	0.97986	1.0	18243	4	0.25573	0.33467	0.63547	1.0	12489	8	0.25573
KCNT2	18	0.79442	0.97986	1.0	18244	4	0.57816	0.00099798	0.010298	0.22619	942	12	0.57816
KIAA1033	18	0.79458	0.97986	1.0	18245	4	0.32249	0.078474	0.22893	0.753926	6533	8	0.32249
PNPLA3	18	0.79469	0.97991	1.0	18246	4	0.13439	0.66759	0.87589	1.0	16856	6	0.13439
NXT2	18	0.79501	0.97993	1.0	18247	3	0.23137	0.035201	0.12482	0.591859	4519	8	0.23137
C19orf82	9	0.79503	0.93673	1.0	18248	1	0.34549	0.0077527	0.027582	0.301494	2255	5	0.34549
BMI1	17	0.79503	0.9768	1.0	18249	4	0.42017	0.052909	0.16951	0.667553	5521	10	0.42017
VIM	18	0.79509	0.97994	1.0	18250	4	0.17089	0.2276	0.50231	1.0	10534	8	0.17089
hsa-mir-192	12	0.7951	0.95977	1.0	18251	3	-0.04882	0.49714	0.73457	1.0	14791	3	-0.04882
ABCA1	17	0.79517	0.9768	1.0	18252	4	0.41708	0.032928	0.11696	0.575601	4363	9	0.41708
PGLYRP4	18	0.79528	0.97998	1.0	18253	4	0.40598	0.089715	0.25772	0.799333	6925	10	0.40598
RNF122	17	0.79533	0.97684	1.0	18254	4	0.23261	0.076384	0.21995	0.742646	6457	9	0.23261
LUC7L3	16	0.79569	0.97497	1.0	18255	3	0.046822	0.053217	0.16824	0.666891	5538	5	0.046822
MTMR6	17	0.79577	0.97697	1.0	18256	3	0.58893	0.030423	0.10928	0.558312	4223	10	0.58893
WWC2	17	0.79598	0.97697	1.0	18257	2	0.22957	0.014596	0.054819	0.394869	3023	10	0.22957
TYROBP	18	0.79618	0.98017	1.0	18258	3	0.28225	0.01609	0.062003	0.420472	3159	12	0.28225
FFAR2	18	0.79628	0.98017	1.0	18259	3	0.59653	0.0054959	0.027488	0.301057	1924	13	0.59653
UROS	17	0.79634	0.97706	1.0	18260	3	0.50808	0.010322	0.042527	0.3535	2583	11	0.50808
IL24	18	0.79639	0.9802	1.0	18261	3	0.26291	0.21953	0.49356	1.0	10360	9	0.26291
CD84	18	0.79651	0.98022	1.0	18262	4	0.41283	0.012229	0.048503	0.375674	2776	12	0.41283
hsa-mir-4773-2	12	0.79652	0.96024	1.0	18263	2	0.92622	0.00045145	0.0059092	0.22619	674	7	0.92622
C7	18	0.7968	0.98026	1.0	18264	4	0.53905	0.036468	0.12748	0.596341	4601	10	0.53905
OR8D4	18	0.79691	0.98028	1.0	18265	4	0.72047	0.0047042	0.025168	0.293392	1783	10	0.72047
SMU1	18	0.79695	0.98028	1.0	18266	2	0.56102	0.022281	0.082086	0.480163	3673	10	0.56102
PSMG2	17	0.79749	0.97727	1.0	18267	4	0.29337	0.18828	0.44266	0.978214	9653	8	0.29337
SPDYE4	17	0.7975	0.97727	1.0	18268	3	1.3722	9.6092e-05	0.00047777	0.030837	348	13	1.3722
DEFB1	18	0.79769	0.98031	1.0	18269	4	0.24073	0.34199	0.64238	1.0	12620	7	0.24073
CXorf23	18	0.79773	0.98031	1.0	18270	1	0.77364	2.3649e-05	0.00014495	0.014851	208	14	0.77364
hsa-mir-4307	11	0.79774	0.95614	1.0	18271	2	0.36109	0.081438	0.21104	0.728698	6649	5	0.36109
FRZB	18	0.79801	0.98031	1.0	18272	3	0.50507	0.0061253	0.029182	0.304849	2033	8	0.50507
WDR73	18	0.79814	0.98031	1.0	18273	4	0.34683	0.040871	0.14461	0.63303	4858	11	0.34683
FAM175B	18	0.79818	0.98031	1.0	18274	4	0.065663	0.67289	0.8786	1.0	16913	4	0.065663
