id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MNAT1	15	0.66143	0.76992	0.889563	18560	5	0.079333	0.31453	0.70216	1.0	12938	7	0.079333
hsa-mir-5009	8	0.66168	0.68862	0.852006	18561	2	0.50034	0.15827	0.41691	1.0	8931	4	0.50034
EBF3	14	0.66199	0.76274	0.88712	18562	5	0.48955	0.00109	0.0088465	0.760824	244	8	0.48955
CTSL	12	0.66202	0.75288	0.882824	18563	2	0.33452	0.5043	0.82941	1.0	16152	5	0.33452
ERAS	18	0.66207	0.79034	0.900874	18564	3	0.24362	0.14773	0.49077	1.0	8573	8	0.24362
YLPM1	13	0.66208	0.747	0.879437	18565	4	0.95938	0.033446	0.16416	1.0	3271	8	0.95938
LILRA6	11	0.66212	0.73352	0.872135	18566	1	0.8056	0.01189	0.063713	1.0	1516	8	0.8056
TMPRSS11F	14	0.66217	0.76279	0.88712	18567	3	1.4723	3.4686e-05	0.00043675	0.337518	24	10	1.4723
FXYD4	17	0.66242	0.78571	0.898537	18568	5	0.41956	0.049837	0.23501	1.0	4306	10	0.41956
ABHD3	18	0.66248	0.79047	0.900874	18569	5	0.16991	0.19547	0.5718	1.0	10056	7	0.16991
TIPARP	13	0.66269	0.74737	0.879653	18570	5	0.78757	0.046309	0.20387	1.0	4090	8	0.78757
HDAC11	18	0.66289	0.79061	0.900874	18571	7	0.39594	0.093875	0.37859	1.0	6483	10	0.39594
ZBTB32	14	0.66294	0.76289	0.887155	18572	3	1.0928	0.0037809	0.027609	0.89241	647	9	1.0928
GAR1	3	0.66298	0.49	0.812753	18573	1	1.3185	0.13264	0.25823	1.0	8061	2	1.3185
CHMP6	11	0.66321	0.73431	0.872494	18574	3	0.43655	0.18025	0.47944	1.0	9614	6	0.43655
LAT	15	0.6634	0.77185	0.890735	18575	5	0.44032	0.28766	0.66892	1.0	12383	6	0.44032
C12orf61	15	0.66348	0.77189	0.890735	18576	6	0.37026	0.084855	0.33566	1.0	6087	7	0.37026
C17orf78	17	0.66349	0.7861	0.898597	18577	5	0.93483	0.0042766	0.032803	0.908854	708	12	0.93483
SGSM3	17	0.66349	0.7861	0.898597	18578	6	0.28339	0.20133	0.57418	1.0	10224	6	0.28339
CCDC23	17	0.66349	0.7861	0.898597	18579	6	0.040881	0.0013162	0.012136	0.807673	276	8	0.040881
OR1B1	17	0.6636	0.78621	0.898634	18580	2	0.49002	0.0080618	0.057803	0.994881	1136	12	0.49002
TFPI2	15	0.66369	0.77425	0.892503	18581	6	0.24861	0.027075	0.14653	1.0	2830	7	0.24861
TRIM49C	15	0.66381	0.77425	0.892503	18582	6	0.012509	0.022759	0.12452	1.0	2477	6	0.012509
FBXO40	16	0.66383	0.77118	0.89041	18583	6	0.13113	0.31415	0.70668	1.0	12931	7	0.13113
hsa-mir-181a-1	12	0.6639	0.7537	0.883169	18584	3	1.3529	0.0010512	0.0078092	0.760824	236	9	1.3529
KRT79	15	0.66394	0.77461	0.892766	18585	5	0.29109	0.32596	0.71398	1.0	13177	7	0.29109
MAP4	10	0.66395	0.72747	0.870379	18586	2	0.70435	0.030691	0.13534	1.0	3071	7	0.70435
TIGD7	15	0.66428	0.77522	0.893095	18587	6	0.12617	0.013144	0.080044	1.0	1640	7	0.12617
MMP17	18	0.66437	0.79146	0.901391	18588	7	-0.1916	0.36243	0.76747	1.0	13896	4	-0.1916
ZSCAN5A	14	0.66469	0.76362	0.887581	18589	5	-0.01669	0.73557	0.94449	1.0	18745	3	-0.01669
TBX20	15	0.66479	0.77528	0.893119	18590	5	-0.093211	0.62656	0.90974	1.0	17679	5	-0.093211
MSC	15	0.66508	0.77579	0.89322	18591	6	-0.086912	0.26106	0.63097	1.0	11778	7	-0.086912
THEG	15	0.66509	0.77579	0.89322	18592	6	0.30415	0.0037293	0.027605	0.89241	637	7	0.30415
hsa-mir-3157	12	0.6652	0.75408	0.883229	18593	4	0.28888	0.26507	0.61923	1.0	11875	5	0.28888
TRPM6	15	0.66524	0.77582	0.89322	18594	5	0.22488	0.24176	0.60948	1.0	11308	7	0.22488
OR51D1	16	0.66529	0.77231	0.891081	18595	4	0.84058	0.064168	0.28622	1.0	5069	9	0.84058
PRR13	12	0.66555	0.75547	0.884337	18596	3	1.1154	0.00113	0.0082274	0.760824	252	7	1.1154
C19orf24	18	0.66575	0.79278	0.90205	18597	4	0.75662	0.0047614	0.03754	0.934732	766	12	0.75662
hsa-mir-3654	10	0.66578	0.72832	0.870546	18598	2	0.70294	0.033906	0.14818	1.0	3311	7	0.70294
ASAH2B	13	0.66603	0.74982	0.880762	18599	5	0.36153	0.071578	0.28534	1.0	5478	6	0.36153
hsa-mir-662	10	0.66615	0.72892	0.870831	18600	3	0.20676	0.22348	0.53688	1.0	10830	1	0.20676
YEATS2	9	0.66623	0.7072	0.859788	18601	2	1.0844	0.020677	0.097034	1.0	2314	7	1.0844
LTB4R	17	0.66639	0.78707	0.899098	18602	4	0.53866	0.045922	0.221	1.0	4067	8	0.53866
DOCK3	12	0.66647	0.75576	0.88457	18603	3	1.0915	0.014193	0.082181	1.0	1737	7	1.0915
CCDC168	17	0.66647	0.78707	0.899098	18604	5	0.85277	0.032936	0.17651	1.0	3233	9	0.85277
ARHGEF38	15	0.66653	0.77941	0.895448	18605	5	0.15587	0.25637	0.62578	1.0	11667	7	0.15587
CCDC129	17	0.66703	0.78735	0.899222	18606	6	0.01999	0.044772	0.21834	1.0	3995	6	0.01999
EFCAB13	13	0.66711	0.75008	0.880905	18607	2	0.89678	0.012923	0.071499	1.0	1616	9	0.89678
ELAVL3	15	0.66718	0.77971	0.895655	18608	6	0.42509	0.26491	0.63535	1.0	11871	7	0.42509
HSFX2	12	0.66721	0.7559	0.88457	18609	4	0.18009	0.17039	0.48607	1.0	9318	5	0.18009
PRAMEF12	16	0.66721	0.77324	0.891769	18610	5	0.31103	0.4164	0.79874	1.0	14850	6	0.31103
LASP1	14	0.66723	0.76459	0.887897	18611	5	0.31594	0.20457	0.54924	1.0	10316	7	0.31594
STK33	16	0.66731	0.77324	0.891769	18612	6	-0.085482	0.17133	0.5156	1.0	9350	6	-0.085482
PCDH8	18	0.66736	0.79424	0.903131	18613	4	-0.17752	0.76442	0.96567	1.0	18968	4	-0.17752
ZNF469	14	0.66787	0.76459	0.887897	18614	5	0.15827	0.74392	0.9467	1.0	18813	3	0.15827
GCH1	15	0.66805	0.78013	0.895849	18615	3	0.84246	0.0046638	0.033934	0.908854	750	10	0.84246
ZFP41	15	0.66805	0.78013	0.895849	18616	5	-0.0056362	0.32964	0.71913	1.0	13261	4	-0.0056362
CCDC34	15	0.66805	0.78013	0.895849	18617	5	0.21118	0.0911	0.34813	1.0	6363	7	0.21118
CTHRC1	17	0.66825	0.78822	0.899884	18618	4	0.20503	0.073388	0.32165	1.0	5571	8	0.20503
RIN2	16	0.66838	0.77466	0.892766	18619	6	0.2853	0.15168	0.48396	1.0	8700	8	0.2853
NAGS	14	0.66841	0.76478	0.887951	18620	5	0.60829	0.083701	0.31845	1.0	6034	8	0.60829
PLA2G4B	17	0.66851	0.78895	0.90038	18621	5	0.10122	0.20265	0.5756	1.0	10259	8	0.10122
TREM1	17	0.66851	0.78895	0.90038	18622	5	0.41223	0.21125	0.58697	1.0	10496	8	0.41223
hsa-mir-6880	5	0.66869	0.63743	0.836632	18623	1	0.072869	0.11346	0.28198	1.0	7325	2	0.072869
HIST1H4A	13	0.66879	0.75128	0.881684	18624	5	0.65268	0.018605	0.10242	1.0	2130	7	0.65268
CCNI	14	0.66887	0.76515	0.887951	18625	5	0.15458	0.38925	0.75694	1.0	14382	4	0.15458
ANKRD66	18	0.66936	0.79446	0.90329	18626	7	-0.040902	0.78949	0.97018	1.0	19162	5	-0.040902
WDFY2	13	0.66948	0.75169	0.882054	18627	4	0.91426	0.010978	0.064613	1.0	1426	8	0.91426
BTLA	17	0.66949	0.78912	0.900392	18628	4	1.0774	0.0022535	0.019876	0.852834	433	11	1.0774
INF2	16	0.66967	0.77515	0.893067	18629	3	0.76487	0.029123	0.1545	1.0	2967	9	0.76487
KCNJ11	16	0.66967	0.77515	0.893067	18630	5	0.28439	0.022272	0.1255	1.0	2442	6	0.28439
PRKAR2A	17	0.66973	0.78912	0.900392	18631	4	1.003	0.0021942	0.019519	0.852834	424	12	1.003
C20orf144	17	0.66973	0.78912	0.900392	18632	5	-0.13529	0.5974	0.90734	1.0	17355	5	-0.13529
UNC5C	18	0.66974	0.79488	0.90358	18633	5	0.92111	0.0029918	0.025478	0.881931	531	10	0.92111
ISL2	15	0.66992	0.78077	0.896245	18634	5	0.96574	0.0066596	0.04508	0.951794	985	8	0.96574
NDUFS4	16	0.67021	0.7755	0.893172	18635	6	0.27635	0.079582	0.32599	1.0	5854	7	0.27635
L3MBTL3	18	0.67025	0.79499	0.903608	18636	3	0.73006	0.015604	0.10331	1.0	1873	12	0.73006
TRIM21	14	0.67036	0.76548	0.887951	18637	3	0.56295	0.14838	0.4676	1.0	8599	7	0.56295
GPR75-ASB3	14	0.67036	0.76548	0.887951	18638	5	-0.047425	0.021419	0.11458	1.0	2375	6	-0.047425
COX14	14	0.6706	0.76548	0.887951	18639	5	0.1956	0.10363	0.3751	1.0	6924	7	0.1956
PLEKHS1	15	0.67061	0.7809	0.896298	18640	4	0.28771	0.34708	0.7337	1.0	13621	7	0.28771
BEND6	15	0.67061	0.7809	0.896298	18641	5	0.34718	0.066944	0.28755	1.0	5237	7	0.34718
SLC35D1	13	0.67069	0.75515	0.883999	18642	4	0.25333	0.10924	0.38021	1.0	7143	6	0.25333
AP5S1	16	0.67074	0.77562	0.893172	18643	5	0.41546	0.052232	0.24777	1.0	4442	9	0.41546
DOCK6	16	0.67074	0.77562	0.893172	18644	5	0.73503	0.02543	0.1388	1.0	2711	9	0.73503
ZNF566	15	0.67086	0.78113	0.896522	18645	6	-0.34935	0.1772	0.52041	1.0	9517	6	-0.34935
VN1R4	11	0.6709	0.74065	0.876191	18646	4	0.4585	0.38073	0.72665	1.0	14228	5	0.4585
ARPC4-TTLL3	10	0.67102	0.73253	0.87182	18647	2	0.59213	0.1274	0.38211	1.0	7869	6	0.59213
TGDS	12	0.6718	0.75744	0.884868	18648	3	1.2057	0.014723	0.084298	1.0	1791	7	1.2057
HLA-E	18	0.67183	0.79568	0.903914	18649	6	0.4676	0.044394	0.22289	1.0	3977	11	0.4676
ADAMTS16	18	0.67185	0.79568	0.903914	18650	6	0.083435	0.29458	0.69768	1.0	12528	7	0.083435
hsa-mir-627	3	0.67188	0.49392	0.812753	18651	1	0.68753	0.26208	0.42778	1.0	11810	2	0.68753
LONP1	14	0.67189	0.7657	0.887951	18652	4	0.42383	0.033871	0.168	1.0	3307	7	0.42383
STOML3	18	0.672	0.79568	0.903914	18653	4	0.803	0.0050942	0.039577	0.938435	806	10	0.803
CYP2A13	13	0.67233	0.75628	0.88457	18654	4	-0.15351	0.32922	0.69522	1.0	13252	5	-0.15351
NDRG1	16	0.67247	0.778	0.894574	18655	4	0.33899	0.10608	0.39061	1.0	7023	8	0.33899
GIN1	17	0.67255	0.79014	0.900874	18656	4	0.70895	0.0072794	0.052737	0.983893	1056	11	0.70895
CRYBB1	15	0.67262	0.7825	0.89709	18657	6	-0.22625	0.38181	0.76682	1.0	14243	4	-0.22625
IFNA8	11	0.67264	0.74113	0.876213	18658	3	0.54663	0.043699	0.18875	1.0	3930	7	0.54663
DDX53	11	0.67279	0.74113	0.876213	18659	3	0.60893	0.065011	0.25119	1.0	5125	7	0.60893
SMARCAD1	13	0.67283	0.75675	0.884783	18660	3	0.84974	0.028218	0.14323	1.0	2902	7	0.84974
MED23	13	0.67307	0.75683	0.884783	18661	3	1.2704	0.012458	0.069488	1.0	1575	7	1.2704
ECHDC3	15	0.67308	0.78275	0.89709	18662	6	-0.20355	0.068826	0.292	1.0	5339	7	-0.20355
LOC81691	14	0.67327	0.76593	0.88812	18663	5	-0.12769	0.49561	0.84389	1.0	16053	5	-0.12769
SNURF	18	0.67333	0.79594	0.904034	18664	7	0.193	0.068538	0.30622	1.0	5327	8	0.193
CD40	16	0.67347	0.77899	0.895218	18665	4	0.5984	0.010421	0.071453	1.0	1366	10	0.5984
UHMK1	16	0.67347	0.77899	0.895218	18666	6	0.20278	0.0030796	0.024251	0.881931	550	7	0.20278
CSH1	6	0.67375	0.63453	0.836072	18667	1	0.62582	0.14701	0.36848	1.0	8555	4	0.62582
GSC2	15	0.67397	0.78413	0.897771	18668	2	0.38303	0.5568	0.88176	1.0	16861	6	0.38303
ZNF280D	15	0.67397	0.78413	0.897771	18669	4	0.52192	0.00036989	0.0036951	0.68338	104	7	0.52192
SLC29A1	15	0.67397	0.78413	0.897771	18670	5	0.80948	0.035723	0.17551	1.0	3427	9	0.80948
XK	16	0.67427	0.77914	0.895281	18671	3	0.21021	0.07342	0.31044	1.0	5573	7	0.21021
SLC4A7	12	0.67432	0.75841	0.885289	18672	3	0.50265	0.16777	0.48127	1.0	9244	6	0.50265
PDK2	13	0.6745	0.75708	0.884838	18673	5	-0.12223	0.21455	0.56271	1.0	10597	5	-0.12223
FOXN4	11	0.67479	0.74161	0.876398	18674	4	0.39127	0.09802	0.33986	1.0	6679	6	0.39127
CNPY4	14	0.67512	0.76624	0.888333	18675	4	0.25221	0.064402	0.27229	1.0	5089	6	0.25221
ENTHD2	17	0.67512	0.79062	0.900874	18676	5	0.17046	0.22904	0.61328	1.0	10976	5	0.17046
PRDM9	12	0.67533	0.75852	0.885289	18677	4	1.3112	0.020338	0.1036	1.0	2287	7	1.3112
TNF	15	0.67548	0.78559	0.898451	18678	6	-0.039743	0.14883	0.47421	1.0	8612	5	-0.039743
GADL1	14	0.67549	0.76636	0.888356	18679	4	0.78382	0.038539	0.18792	1.0	3598	9	0.78382
INMT	14	0.67555	0.76637	0.888356	18680	4	0.54164	0.13118	0.43871	1.0	8002	8	0.54164
KIAA0391	13	0.67588	0.75757	0.88497	18681	3	1.2987	0.0010587	0.0089856	0.765475	238	8	1.2987
USH1G	16	0.67602	0.77999	0.895826	18682	6	0.032608	0.51592	0.86095	1.0	16316	6	0.032608
TMEM174	14	0.67603	0.76694	0.888714	18683	3	0.71998	0.0066785	0.044002	0.945123	987	10	0.71998
USP17L10	13	0.67605	0.75822	0.885289	18684	4	0.24146	0.38024	0.74471	1.0	14219	6	0.24146
FCHO2	7	0.67626	0.68448	0.850374	18685	2	0.098702	0.1316	0.34215	1.0	8025	2	0.098702
RGS20	12	0.6763	0.75858	0.885289	18686	4	0.28735	0.47484	0.80995	1.0	15752	5	0.28735
hsa-mir-6867	9	0.67633	0.71194	0.862035	18687	3	0.47832	0.063088	0.23099	1.0	5001	4	0.47832
hsa-mir-548l	11	0.67646	0.74209	0.876542	18688	3	1.2198	0.0057741	0.034199	0.908854	889	7	1.2198
hsa-mir-1-1	11	0.67646	0.74209	0.876542	18689	3	0.93357	0.0080196	0.047692	0.967557	1129	7	0.93357
EPHB4	15	0.6766	0.78589	0.898597	18690	5	0.54899	0.008701	0.061962	0.997875	1201	8	0.54899
C2CD5	16	0.67678	0.78043	0.896055	18691	6	0.15792	0.080129	0.327	1.0	5886	7	0.15792
PCDH17	18	0.67696	0.79795	0.905308	18692	5	0.43015	0.13302	0.46237	1.0	8074	9	0.43015
ADAT3	15	0.67711	0.78614	0.898597	18693	6	-0.083955	0.58229	0.89483	1.0	17182	5	-0.083955
MAP3K2	15	0.6772	0.78614	0.898597	18694	5	0.42327	0.14471	0.464	1.0	8477	8	0.42327
SCYL3	15	0.67733	0.78645	0.898818	18695	5	0.74387	0.046448	0.21475	1.0	4097	9	0.74387
MAEL	18	0.67748	0.79815	0.905473	18696	5	0.58636	0.0053253	0.040995	0.938671	833	10	0.58636
C3orf30	14	0.67751	0.76768	0.888714	18697	5	0.60636	0.041071	0.19783	1.0	3766	7	0.60636
GUCA1A	15	0.67762	0.7865	0.898818	18698	6	0.21074	0.54604	0.87505	1.0	16717	6	0.21074
MEP1A	11	0.67762	0.74243	0.876894	18699	2	0.64006	0.049586	0.20502	1.0	4286	6	0.64006
PEAR1	12	0.6778	0.75919	0.885577	18700	4	0.74933	0.059823	0.24793	1.0	4850	6	0.74933
STAMBPL1	13	0.67782	0.75852	0.885289	18701	5	0.53836	0.069406	0.2792	1.0	5363	8	0.53836
ITPKA	17	0.678	0.79084	0.900874	18702	5	0.098499	0.21785	0.59448	1.0	10671	6	0.098499
CASD1	17	0.67829	0.79084	0.900874	18703	6	0.23108	0.38101	0.77835	1.0	14232	7	0.23108
EPPIN-WFDC6	12	0.67831	0.75959	0.885745	18704	3	0.28854	0.0074048	0.045763	0.956477	1070	6	0.28854
BBS10	14	0.67875	0.76876	0.888984	18705	3	0.99488	0.0018816	0.015092	0.814657	376	9	0.99488
IMPDH2	12	0.67877	0.7599	0.885966	18706	3	0.52528	0.086554	0.31576	1.0	6159	6	0.52528
ACTL10	16	0.67883	0.78211	0.89709	18707	4	0.37943	0.34144	0.73416	1.0	13500	7	0.37943
OR52A5	17	0.67885	0.79084	0.900874	18708	6	0.1455	0.00061902	0.006156	0.760824	147	7	0.1455
hsa-mir-4719	3	0.67887	0.49574	0.812753	18709	1	1.4999	0.11384	0.22767	1.0	7335	2	1.4999
CGNL1	11	0.6791	0.74276	0.876921	18710	3	0.54161	0.029876	0.14269	1.0	3018	6	0.54161
CAMSAP2	11	0.67936	0.74292	0.876921	18711	2	0.9629	0.017775	0.090343	1.0	2061	7	0.9629
CDADC1	15	0.67937	0.7873	0.899222	18712	4	1.2291	0.0011168	0.0095672	0.773367	248	10	1.2291
ASCC3	15	0.67937	0.7873	0.899222	18713	5	1.6926	1.5671e-05	0.00019104	0.243157	15	10	1.6926
HES4	15	0.67953	0.78793	0.899739	18714	6	0.66762	0.0047966	0.034742	0.912087	770	8	0.66762
ERAP1	18	0.67956	0.80054	0.906689	18715	4	0.025282	0.38583	0.78956	1.0	14313	8	0.025282
HCAR2	18	0.67961	0.80059	0.906689	18716	7	-0.050819	0.10379	0.40102	1.0	6932	5	-0.050819
KAL1	17	0.67967	0.79098	0.900997	18717	6	0.54378	0.018922	0.11627	1.0	2175	9	0.54378
PKHD1	18	0.67975	0.80066	0.906689	18718	7	0.0018855	0.115	0.43362	1.0	7380	8	0.0018855
ABHD12B	16	0.67981	0.78257	0.89709	18719	2	0.70846	0.010822	0.073213	1.0	1406	11	0.70846
ACTR5	16	0.67998	0.78271	0.89709	18720	5	0.077445	0.16615	0.50927	1.0	9189	6	0.077445
TIAL1	16	0.6802	0.78271	0.89709	18721	6	0.11758	0.16288	0.50682	1.0	9082	7	0.11758
LRCOL1	18	0.68037	0.80088	0.906689	18722	6	-0.12565	0.44662	0.83085	1.0	15307	6	-0.12565
CRIP3	15	0.68053	0.78829	0.899919	18723	4	-0.0039687	0.3853	0.76914	1.0	14305	5	-0.0039687
hsa-mir-301a	3	0.68062	0.4962	0.812753	18724	1	0.55787	0.32877	0.50785	1.0	13242	2	0.55787
MCM3	13	0.68078	0.76156	0.886602	18725	4	0.25243	0.037999	0.1802	1.0	3564	6	0.25243
SCAP	13	0.68078	0.76156	0.886602	18726	2	0.63018	0.028356	0.14379	1.0	2915	8	0.63018
CRTAP	17	0.68088	0.79189	0.90174	18727	6	0.49364	0.057856	0.26536	1.0	4745	9	0.49364
SFXN4	13	0.6809	0.76192	0.886658	18728	3	0.8215	0.00262	0.018242	0.847681	470	9	0.8215
AP2M1	18	0.68095	0.80093	0.906689	18729	5	0.13015	0.16413	0.5166	1.0	9122	8	0.13015
TFAP2A	13	0.68098	0.76227	0.886871	18730	5	0.77545	0.036037	0.17588	1.0	3453	8	0.77545
C15orf38-AP3S2	12	0.6812	0.7613	0.886589	18731	3	0.54133	0.09885	0.34371	1.0	6714	7	0.54133
hsa-mir-6786	10	0.68134	0.74263	0.876921	18732	1	0.69058	0.032156	0.14195	1.0	3168	6	0.69058
WDR75	8	0.68159	0.70263	0.857633	18733	3	0.13194	0.081693	0.26369	1.0	5951	4	0.13194
TCIRG1	15	0.68185	0.78921	0.900409	18734	5	0.022312	0.24577	0.61216	1.0	11398	6	0.022312
TMEM57	11	0.6821	0.74474	0.878182	18735	3	1.092	0.018729	0.094317	1.0	2144	7	1.092
CTSK	11	0.68229	0.74491	0.878245	18736	4	0.55433	0.098856	0.34103	1.0	6717	6	0.55433
hsa-mir-29a	11	0.68235	0.74493	0.878245	18737	3	1.1147	0.029565	0.14209	1.0	2990	7	1.1147
LPCAT1	17	0.68236	0.7923	0.902023	18738	2	0.23967	0.0446	0.21747	1.0	3984	8	0.23967
SAT1	10	0.68257	0.74355	0.877308	18739	4	0.15617	0.25756	0.58138	1.0	11693	5	0.15617
FRMD8	16	0.68264	0.78441	0.897908	18740	6	0.02381	0.49607	0.85059	1.0	16055	5	0.02381
hsa-mir-4317	8	0.68326	0.7033	0.858079	18741	2	0.92154	0.00053133	0.0035803	0.673655	136	5	0.92154
HEXA	18	0.68334	0.80177	0.907174	18742	5	0.58205	0.016519	0.10807	1.0	1948	10	0.58205
WAPAL	12	0.68354	0.76297	0.887155	18743	3	1.3052	9.2985e-05	0.0008591	0.471504	37	8	1.3052
LMCD1	16	0.68371	0.78613	0.898597	18744	6	-0.011624	0.1072	0.39341	1.0	7068	6	-0.011624
GTPBP8	13	0.68378	0.76443	0.887897	18745	5	0.26438	0.020426	0.10954	1.0	2293	6	0.26438
GLIPR1L1	15	0.68424	0.79019	0.900874	18746	5	0.7708	0.021278	0.11988	1.0	2362	8	0.7708
COX7A1	17	0.68444	0.79279	0.90205	18747	5	0.19648	0.52796	0.87764	1.0	16486	6	0.19648
PTPRS	17	0.68444	0.79279	0.90205	18748	6	0.35229	0.21817	0.59501	1.0	10677	8	0.35229
GNAQ	13	0.68453	0.76514	0.887951	18749	4	0.19521	0.26416	0.62376	1.0	11860	5	0.19521
MPI	16	0.68457	0.78656	0.898844	18750	5	0.25099	0.60217	0.90721	1.0	17409	6	0.25099
hsa-mir-153-2	11	0.6846	0.74554	0.878507	18751	3	1.0454	0.0039736	0.025401	0.881931	678	7	1.0454
DUSP8	13	0.68478	0.76561	0.887951	18752	5	0.55512	0.097116	0.35481	1.0	6638	7	0.55512
DHX40	10	0.68485	0.74702	0.879437	18753	3	1.1257	0.045476	0.18904	1.0	4035	6	1.1257
HSPA4L	14	0.68486	0.77094	0.890317	18754	3	0.63417	0.001479	0.011777	0.805869	303	10	0.63417
TRIB2	16	0.68491	0.78673	0.898887	18755	3	0.58168	0.00064422	0.0063047	0.760824	153	9	0.58168
SRD5A3	14	0.68522	0.77128	0.89041	18756	3	1.0063	0.00079107	0.0068066	0.760824	186	11	1.0063
LSMEM1	18	0.68534	0.80275	0.90784	18757	7	-0.20525	0.79797	0.97162	1.0	19235	4	-0.20525
TRUB1	16	0.6854	0.7874	0.899232	18758	3	0.82453	0.015349	0.096407	1.0	1855	11	0.82453
hsa-mir-2115	11	0.68556	0.74662	0.879302	18759	4	0.041647	0.34199	0.68617	1.0	13514	5	0.041647
hsa-mir-520a	7	0.68578	0.68801	0.851518	18760	1	0.7778	0.077709	0.2481	1.0	5767	5	0.7778
ATP13A4	15	0.68586	0.79068	0.900874	18761	4	0.2501	0.12946	0.43562	1.0	7941	7	0.2501
GTSE1	15	0.68586	0.79068	0.900874	18762	5	0.14897	0.39503	0.77591	1.0	14491	5	0.14897
ACOT9	14	0.68633	0.77147	0.890522	18763	5	0.22114	0.31103	0.69309	1.0	12872	6	0.22114
C2CD2	15	0.68639	0.79117	0.901165	18764	4	0.48487	0.14133	0.45724	1.0	8367	7	0.48487
ERMAP	12	0.68649	0.76468	0.887903	18765	3	0.88929	0.0051333	0.032402	0.908854	810	7	0.88929
CLEC9A	14	0.68658	0.77161	0.890595	18766	5	-0.10325	0.011984	0.073499	1.0	1525	3	-0.10325
KRTAP6-3	17	0.68665	0.79302	0.902126	18767	5	0.49977	0.16082	0.5095	1.0	9012	8	0.49977
PIN4	13	0.68673	0.7686	0.888984	18768	2	0.80923	0.0083487	0.054517	0.983893	1166	7	0.80923
TDGF1	16	0.68679	0.78821	0.899884	18769	5	0.22312	0.39635	0.78226	1.0	14507	7	0.22312
PPP1R3D	16	0.68718	0.78926	0.900409	18770	4	0.12033	0.43159	0.81267	1.0	15108	7	0.12033
EDN3	16	0.68718	0.78926	0.900409	18771	6	-0.14008	0.43006	0.81037	1.0	15084	5	-0.14008
EIF3K	18	0.68719	0.80324	0.908024	18772	6	0.14853	0.044633	0.22435	1.0	3988	8	0.14853
TMPPE	18	0.68719	0.80324	0.908024	18773	3	0.85772	0.011033	0.080217	1.0	1432	11	0.85772
NF1	18	0.68719	0.80324	0.908024	18774	6	-0.028077	0.32933	0.73555	1.0	13253	7	-0.028077
ADAL	11	0.68722	0.7478	0.879871	18775	4	0.60956	0.038673	0.17086	1.0	3609	6	0.60956
ZNF443	1	0.68727	0.65818	0.8429	18776	0	1.0413	0.31273	0.34182	1.0	12905	1	1.0413
TOP1	13	0.68753	0.77084	0.890278	18777	5	0.18344	0.13469	0.42396	1.0	8126	5	0.18344
PCDHGB1	6	0.68761	0.64593	0.838688	18778	2	0.601	0.045113	0.15824	1.0	4012	4	0.601
FBXO24	13	0.68786	0.77126	0.89041	18779	3	0.71662	0.011421	0.065896	1.0	1468	9	0.71662
GIT2	16	0.68806	0.7904	0.900874	18780	6	0.063924	0.091453	0.35877	1.0	6381	7	0.063924
DEFB4B	8	0.6881	0.70719	0.859788	18781	2	0.34507	0.21479	0.49834	1.0	10599	3	0.34507
hsa-mir-1301	12	0.68816	0.76491	0.887951	18782	2	0.72623	0.010563	0.061782	0.997875	1387	9	0.72623
KRTAP9-8	12	0.68816	0.76491	0.887951	18783	4	-0.14097	0.50602	0.83036	1.0	16172	4	-0.14097
MSL1	14	0.68817	0.77184	0.890735	18784	5	0.45628	0.056209	0.25402	1.0	4655	7	0.45628
CYSTM1	16	0.68842	0.79061	0.900874	18785	6	-0.136	0.37679	0.7675	1.0	14165	6	-0.136
EEF1D	14	0.68859	0.77282	0.891519	18786	5	0.52514	0.17523	0.505	1.0	9467	7	0.52514
MRPL44	11	0.68871	0.74798	0.880033	18787	3	1.3237	0.00726	0.043732	0.945123	1055	7	1.3237
TAS2R42	18	0.68876	0.80381	0.90849	18788	4	0.47953	0.028142	0.15453	1.0	2894	9	0.47953
KIAA1704	16	0.6888	0.79131	0.901273	18789	3	0.48164	0.016029	0.099286	1.0	1906	9	0.48164
OR4S1	12	0.68893	0.76492	0.887951	18790	4	0.35491	0.046364	0.20837	1.0	4092	6	0.35491
MYL2	17	0.68903	0.79602	0.904034	18791	6	-0.12484	0.18176	0.5506	1.0	9657	5	-0.12484
MTCP1	18	0.6891	0.80471	0.909115	18792	6	0.00091251	0.67854	0.94041	1.0	18192	6	0.00091251
CSNK2A3	18	0.68914	0.80542	0.90963	18793	6	0.48853	0.038278	0.19927	1.0	3576	9	0.48853
TOMM40	11	0.68927	0.74815	0.880195	18794	4	0.82447	0.13735	0.40826	1.0	8206	6	0.82447
hsa-mir-7-2	10	0.68941	0.74824	0.880241	18795	2	0.39026	0.104	0.33451	1.0	6939	6	0.39026
hsa-mir-1305	3	0.68945	0.49982	0.812753	18796	1	2.0364	0.035717	0.092817	1.0	3426	2	2.0364
PSG1	13	0.68947	0.77342	0.891785	18797	5	0.5695	0.0060255	0.04054	0.938671	916	7	0.5695
hsa-mir-597	9	0.68959	0.71829	0.865575	18798	3	0.58984	0.089603	0.30139	1.0	6302	5	0.58984
ZNF670	16	0.68959	0.79218	0.90193	18799	5	0.51413	0.03257	0.16712	1.0	3197	8	0.51413
